Date,Stock,GapSize,MarketCap,OpenAdjusted,OpenUnadjusted,PreVolume,PreRVOL,Pre$Volume,PreHigh,Open/PreHigh,Weekday,GapSizeRel,MaxGain/Gap,PreBreakTime,HODTime,Day1/Gap,Day1,Day2,Overnight,2Day,Volume,$volume,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum,AF6M,AF12M,Price935,Price945,Price1000,Price1100,Price1300,Price1500,Change935/Gap,Change945/Gap,Change1000/Gap,Change1100/Gap,Change1300/Gap,Change1500/Gap
2020-08-13,FAT,165.43909348441926,114817848.50999999,9.37,9.37,8831404.0,2.698018173136349,,12.4,0.6583990980834272,3,25.43836962048109,0.15068493150684945,,09:36:00,0.4041095890410958,0.2518676627534685,0.060832443970117334,0.022411953041622197,0.335112059765208,32591691.0,266925949.29,0.025186766275346852,0.006083244397011734,0.00224119530416222,0.033511205976520804,20.36558108170659,7.551125258929315,-2.72575843165222,25.190947908983603,,,0.0,0.0,8.3,8.2897,7.02,7.7098,,,-0.18321917808219154,-0.18498287671232866,-0.40239726027397255,-0.284280821917808
2020-08-13,HTBX,23.076923076923084,46488439.77,13.44,1.92,1883852.7141000002,0.0881971396751629,,14.7,0.6666666666666671,3,2.749545016527017,0.0,,09:30:00,0.24999999999999964,0.04687499999999993,0.02604166666666664,0.05729166666666677,0.13020833333333334,61429942.0,806267988.75,0.004687499999999993,0.0026041666666666644,0.0057291666666666775,0.013020833333333336,20.37026858170659,7.553729425595982,-2.7200292649855533,25.203968742316935,,,12.39,12.3907,12.215,12.18,12.4789,12.775,-0.4166666666666663,-0.4163888888888885,-0.48611111111111105,-0.5,-0.381388888888889,-0.2638888888888886
2020-08-13,SJ,31.4516129032258,243981110.31,8.15,8.15,157293.0,2.7165476720930952,,15.3,0.21428571428571425,3,3.9494941203962797,0.7589743589743592,,09:37:00,0.12307692307692318,0.02944785276073622,-0.026993865030674816,0.10184049079754602,0.10429447852760743,552194.0,4434117.82,0.0029447852760736224,-0.0026993865030674816,0.010184049079754603,0.010429447852760744,20.373213366982664,7.551030039092915,-2.7098452159057986,25.214398190169696,,,0.0,8.7,8.25,0.0,0.0,0.0,,0.2820512820512815,0.05128205128205109,,,
2020-08-13,WORX,19.806763285024154,26415891.75,2.48,2.48,567239.0,0.07851416782932637,,2.91,0.4880952380952378,3,1.8093592755220218,0.5609756097560973,,09:51:00,0.31707317073170693,0.05241935483870964,0.02822580645161284,0.05645161290322586,0.13709677419354832,2572959.0,6213695.985,0.005241935483870964,0.002822580645161284,0.005645161290322586,0.013709677419354832,20.378455302466534,7.553852619738076,-2.704200054615476,25.228107867589053,,,2.34,2.38,2.5405,2.415,2.42,2.35,-0.34146341463414653,-0.24390243902439038,0.1475609756097566,-0.15853658536585347,-0.14634146341463422,-0.31707317073170693
2020-08-13,IGC,34.375,129677203.18,3.44,3.44,16321536.0,0.2731207911572734,,3.98,0.6197183098591549,3,3.5068712528799453,1.2045454545454548,09:41:00,09:43:00,1.0227272727272727,0.26162790697674415,0.08139534883720931,0.13372093023255813,0.4767441860465116,248154141.0,741980881.59,0.026162790697674417,0.008139534883720932,0.013372093023255814,0.04767441860465116,20.40461809316421,7.561992154621797,-2.69082796159222,25.275782286193703,,,3.0501,3.9299,3.7399,3.131,2.915,2.64,-0.44306818181818175,0.5567045454545455,0.3407954545454546,-0.35113636363636386,-0.5965909090909091,-0.909090909090909
2020-08-14,KMDA,18.666666666666654,445623794.45,10.68,10.68,626269.0,0.8757564138383913,,13.0,0.4199999999999997,4,5.815142337394665,0.8452380952380953,,09:37:00,0.43452380952380987,0.06835205992509368,-0.11985018726591755,-0.0028089887640450504,-0.05430711610486892,4244679.0,43783863.885,0.006835205992509368,-0.011985018726591756,-0.00028089887640450503,-0.005430711610486892,20.41145329915672,7.550007135895205,-2.6911088604686246,25.270351574583216,,,11.355,10.96,10.3,10.37,10.01,9.92,0.4017857142857148,0.16666666666666738,-0.22619047619047564,-0.18452380952380984,-0.39880952380952384,-0.45238095238095233
2020-08-14,TFFP,21.595330739299623,293044070.55,12.5,12.5,208437.0,0.2421328067143915,,13.74,0.6416184971098267,4,3.101487675008672,0.30630630630630606,,10:11:00,0.4279279279279275,0.07599999999999994,-0.18,-0.02079999999999998,-0.12480000000000004,3480589.0,41854082.725,0.007599999999999995,-0.018,-0.002079999999999998,-0.012480000000000005,20.41905329915672,7.532007135895205,-2.6931888604686245,25.257871574583216,,,12.005,12.27,11.97,11.9001,0.0,11.6,-0.22297297297297256,-0.10360360360360377,-0.23873873873873838,-0.2702252252252251,,-0.40540540540540543
2020-08-14,CREG,55.43859649122807,22027230.36,4.43,4.43,3349315.0,1.2194921251119841,,5.3,0.6448979591836735,4,5.440341701432189,0.2658227848101266,,09:38:00,0.791139240506329,0.28216704288939043,0.01805869074492101,0.05643340857787811,0.35665914221218953,25843284.0,98333695.61999999,0.028216704288939045,0.001805869074492101,0.005643340857787811,0.03566591422121895,20.44727000344566,7.533813004969698,-2.6875455196108367,25.293537488804436,,,4.09,3.94,3.76,3.5,3.2,3.18,-0.21518987341772147,-0.31012658227848094,-0.42405063291139244,-0.5886075949367088,-0.7784810126582278,-0.791139240506329
2020-08-14,TBLT,18.898550724637687,98539230.4947,0.8204,0.8204,5534422.0,1.139063982667954,,0.9964,0.4255874673629244,4,1.9229633509821507,0.8934049079754591,,09:34:00,0.44708588957055206,0.0710628961482204,-0.042905899561189675,0.05046318868844465,0.07862018527547537,30648074.0,24250288.552500002,0.00710628961482204,-0.004290589956118968,0.005046318868844465,0.007862018527547537,20.45437629306048,7.529522415013579,-2.6824992007419923,25.301399507331983,,,0.879797,0.8857,0.8099,0.8294,0.761299,0.7674,0.4554984662576687,0.5007668711656441,-0.08052147239263849,0.06901840490797548,-0.45322852760736226,-0.4064417177914112
2020-08-14,FAMI,36.48293963254594,302452519.42,1.04,1.04,1626146.0,0.06218232788234221,,1.08,0.8742138364779873,4,3.9193304219264204,2.2661870503597115,09:30:00,15:02:00,-0.1079136690647483,-0.028846153846153872,0.03846153846153849,0.019230769230769246,0.028846153846153872,253965395.0,267933491.72500005,-0.0028846153846153874,0.0038461538461538494,0.0019230769230769247,0.0028846153846153874,20.451491677675865,7.533368568859733,-2.6805761238189154,25.3042841227166,,,0.9942,0.965101,1.075,1.37,1.2563,1.5834,-0.16474820143884913,-0.26942086330935267,0.12589928057553926,1.1870503597122304,0.7780575539568342,1.954676258992805
2020-08-14,NAVB,24.29022082018928,98716365.57000001,3.94,3.94,162049.0,0.2236286017295616,,4.001,0.9265944645006017,4,2.8810015500638166,0.0,,09:30:00,0.87012987012987,0.17005076142131978,0.0355329949238579,-0.043147208121827395,0.1624365482233503,1718569.0,6195441.245,0.017005076142131977,0.00355329949238579,-0.00431472081218274,0.01624365482233503,20.468496753818,7.536921868352119,-2.684890844631098,25.320527777538935,,,3.66,3.6,3.8,0.0,3.3999,0.0,-0.36363636363636337,-0.4415584415584414,-0.18181818181818196,,-0.7014285714285712,
2020-08-17,IMRA,18.777292576419224,624311154.72,24.48,24.48,591.0,0.004820043551662548,,22.49,2.0585106382978733,0,2.3290260673474896,2.9767441860465107,09:30:00,10:37:00,0.18604651162790664,0.029411764705882307,-0.04248366013071907,0.015522875816993568,0.0024509803921568107,1102310.0,26587717.2,0.002941176470588231,-0.004248366013071907,0.001552287581699357,0.00024509803921568107,20.471437930288587,7.532673502339047,-2.6833385570493986,25.32077287557815,,,0.0,0.0,22.9601,31.03,32.0,25.9504,,,-0.39273901808785516,1.6925064599483202,1.9431524547803611,0.37994832041343607
2020-08-17,TCON,17.543859649122794,35197084.43,2.01,2.01,4063891.0,1.4135777506355531,,2.79,0.27777777777777757,0,1.9298945839994015,1.0666666666666682,,09:48:00,0.6666666666666662,0.09950248756218893,0.03980099502487555,0.059701492537313494,0.19900497512437798,22824611.0,43595007.01,0.009950248756218895,0.003980099502487555,0.005970149253731349,0.0199004975124378,20.481388179044806,7.536653601841534,-2.6773684077956674,25.34067337309059,,,2.09,2.1741,2.065,1.875,1.795,1.83,0.26666666666666705,0.5470000000000015,0.183333333333334,-0.44999999999999957,-0.7166666666666666,-0.5999999999999994
2020-08-17,FSI,16.470588235294127,34761600.995400004,2.97,2.97,25133.0,0.3276011069066963,,3.03,0.8750000000000004,0,3.0277605011945083,0.0714285714285709,,09:30:00,0.35738095238095235,0.05053872053872058,0.03367003367003355,0.0067003367003367845,0.09090909090909091,249604.0,722591.0998000001,0.005053872053872058,0.003367003367003355,0.0006700336700336785,0.009090909090909092,20.486442051098678,7.540020605208538,-2.6766983741256336,25.349764282181496,,,2.8839,2.77,0.0,2.82,0.0,2.8184,-0.20499999999999996,-0.47619047619047616,,-0.35714285714285765,,-0.3609523809523811
2020-08-17,OPTT,27.118644067796627,69282734.52,1.5,1.5,1357354.0,0.21073088462184666,,1.63,0.7111111111111118,0,2.9922616872417422,0.5312499999999997,09:30:00,10:02:00,0.8124999999999999,0.17333333333333334,-0.040000000000000036,0.013333333333333345,0.14666666666666664,11552151.0,15826446.870000001,0.017333333333333336,-0.0040000000000000036,0.0013333333333333346,0.014666666666666665,20.50377538443201,7.536020605208538,-2.6753650407923004,25.364430948848163,,,1.4391,1.39,1.6,1.42,1.29,1.3393,-0.19031249999999983,-0.3437500000000002,0.3125000000000002,-0.25000000000000017,-0.6562499999999998,-0.5021875000000001
2020-08-17,CLPS,16.1111111111111,82623321.0,4.18,4.18,45775.0,0.14928132983819895,,4.1,1.1599999999999997,0,1.727811692590996,0.9137931034482769,09:30:00,10:38:00,0.2241379310344827,0.031100478468899496,0.07894736842105265,0.04066985645933013,0.15071770334928228,1452863.0,5978531.245,0.00311004784688995,0.007894736842105265,0.004066985645933013,0.01507177033492823,20.5068854322789,7.543915342050643,-2.671298055146367,25.37950271918309,,,4.035,0.0,4.125,3.9715,0.0,0.0,-0.24999999999999942,,-0.09482758620689612,-0.35948275862068974,,
2020-08-17,CHCI,16.167664670658688,27791949.619999997,3.88,3.88,63500.0,0.7135192228820558,,4.18,0.6428571428571431,0,2.0883813856033475,0.0,,09:30:00,1.0,0.13917525773195877,0.025773195876288683,0.012886597938144284,0.17783505154639173,343418.0,1239738.98,0.013917525773195877,0.0025773195876288685,0.0012886597938144284,0.017783505154639175,20.520802958052094,7.546492661638272,-2.6700093953525528,25.39728622433773,,,3.8,3.79,0.0,0.0,0.0,0.0,-0.14814814814814828,-0.16666666666666638,,,,
2020-08-18,FORD,59.12408759124088,17808297.45,2.18,2.18,3666941.0,0.8684892808650946,,2.78,0.5744680851063833,1,10.249001920277891,0.48148148148148107,,09:43:00,0.506172839506173,0.18807339449541288,-0.10550458715596328,0.06880733944954123,0.15137614678899083,37315536.0,73698183.60000001,0.01880733944954129,-0.010550458715596329,0.006880733944954124,0.015137614678899083,20.539610297501635,7.5359422029226755,-2.663128661407599,25.41242383901663,,,2.1767,2.4,2.21,1.92,1.72,1.63,-0.0040740740740744475,0.2716049382716046,0.03703703703703679,-0.3209876543209879,-0.5679012345679014,-0.6790123456790126
2020-08-18,NBY,31.25,47655865.84,1.26,1.26,11978878.0,1.4289715985453375,,1.41,0.6666666666666666,1,3.4157534911783345,0.5666666666666663,09:33:00,09:33:00,0.6666666666666664,0.1587301587301587,-0.039682539682539715,0.03174603174603177,0.15079365079365076,58839568.0,68253898.88000001,0.01587301587301587,-0.0039682539682539715,0.003174603174603177,0.015079365079365076,20.55548331337465,7.5319739489544215,-2.6599540582329957,25.427503204095995,,,1.29,1.215,1.19,1.09,1.065,1.0601,0.10000000000000007,-0.14999999999999974,-0.2333333333333335,-0.5666666666666663,-0.6500000000000001,-0.6663333333333331
2020-08-18,NMTR,25.49300824668339,166183918.55,0.7,0.7,3407913.0,0.5347503722164731,,0.82,0.5423340961098396,1,3.1228424218256556,0.3516174402250355,,11:18:00,0.3516174402250347,0.07142857142857134,0.06171428571428574,-0.33885714285714286,-0.20571428571428574,40720420.0,27486283.5,0.007142857142857135,0.006171428571428574,-0.03388571428571429,-0.020571428571428574,20.562626170517508,7.53814537752585,-2.69383977251871,25.406931775524566,,,0.6767,0.688,0.6879,0.699,0.620101,0.6647,-0.16385372714486632,-0.08438818565400852,-0.0850914205344585,-0.00703234880450071,-0.5618776371308013,-0.24824191279887484
2020-08-18,TSRI,17.04545454545454,9614103.8,5.15,5.15,3164.0,0.2542263932634827,,5.3,0.8333333333333338,1,2.700297562984753,0.4265333333333328,09:31:00,09:32:00,0.3333333333333333,0.04854368932038835,0.07471844660194162,-0.01943689320388338,0.10382524271844659,38746.0,194698.65000000002,0.004854368932038835,0.0074718446601941615,-0.001943689320388338,0.01038252427184466,20.567480539449548,7.545617222186044,-2.695783461839098,25.41731429979641,,,5.0853,0.0,0.0,0.0,0.0,0.0,-0.08626666666666694,,,,,
2020-08-18,GRNQ,25.64136297855544,129478285.19999999,0.955,0.955,147958.0,0.011671477758584667,,1.05,0.6723007933770261,1,1.9890590374347066,11.108260646485379,09:33:00,14:22:00,-3.5659312467932276,-0.7277486910994764,0.16753926701570696,0.3769633507853402,-0.18324607329842926,125759070.0,163801188.675,-0.07277486910994764,0.016753926701570696,0.037696335078534024,-0.018324607329842927,20.4947056703396,7.562371148887615,-2.658087126760564,25.398989692466568,,,0.0,1.94,1.41,1.78,2.58,3.0,,5.053873781426374,2.334530528476142,4.232939969214983,8.337609030271937,10.492560287326835
2020-08-18,MICT,77.71428571428571,624421437.5999999,6.22,6.22,6208422.0,1.1889539134722533,,9.84,0.42902208201892744,1,8.096766901324242,0.8198529411764705,,10:15:00,0.41176470588235303,0.18006430868167206,0.03901929260450163,0.06869774919614145,0.2877813504823151,50909850.0,288149751.0,0.018006430868167205,0.0039019292604501633,0.006869774919614146,0.028778135048231512,20.512712101207764,7.566273078148065,-2.6512173518409496,25.4277678275148,,,0.0,6.1501,7.225,7.24,5.206,5.1697,,-0.02569852941176457,0.3694852941176471,0.3750000000000002,-0.3727941176470586,-0.38613970588235297
2020-08-18,NGS,17.994100294985248,107439044.56,8.0,8.0,663.0,0.008584457858469091,,8.22,0.8472222222222217,1,4.33924934121892,0.31147540983606625,15:21:00,15:23:00,-0.19672131147541005,-0.030000000000000027,-0.15374999999999983,0.0024999999999999467,-0.1812499999999999,357396.0,2902055.5200000005,-0.0030000000000000027,-0.015374999999999984,0.0002499999999999947,-0.018124999999999992,20.509712101207764,7.550898078148065,-2.65096735184095,25.409642827514798,,,7.67,7.7072,7.75,7.878,0.0,0.0,-0.27049180327868866,-0.23999999999999982,-0.20491803278688528,-0.09999999999999992,,
2020-08-18,IMBI,22.291296625222024,145749074.64,6.885,6.885,1294603.0,1.8853622046773943,,9.73,0.30609756097560975,1,2.654086209845044,0.6812749003984068,,10:29:00,0.09960159362549802,0.01815541031227306,-0.06318082788671019,-0.010167029774872953,-0.05519244734931008,6118624.0,41744312.24,0.0018155410312273058,-0.006318082788671019,-0.0010167029774872953,-0.005519244734931008,20.511527642238992,7.544579995359394,-2.651984054818437,25.404123582779867,,,6.66,6.6997,6.4,6.67,6.2736,6.79,-0.17928286852589614,-0.1476494023904381,-0.38645418326693187,-0.17131474103585648,-0.4871713147410357,-0.0756972111553783
2020-08-19,BDR,110.49861860281544,16736982.750000002,1.6,1.6,9016896.0,0.9449405791937404,,1.93,0.7179246089409353,2,11.247729257313567,2.6193594475532795,09:31:00,09:52:00,0.29765448267650907,0.15625,0.050000000000000044,0.08750000000000008,0.2937500000000001,94593385.0,139525242.875,0.015625,0.0050000000000000044,0.008750000000000008,0.029375000000000012,20.527152642238992,7.549579995359394,-2.643234054818437,25.43349858277987,,,2.0399,2.98,0.0,0.0,0.0,1.893,0.523752827717585,1.64305274437433,,,,0.34885105369686853
2020-08-19,NMTR,36.49230769230769,215783426.54799998,0.8872,0.8872,8781091.0,0.3527153504431697,,1.08,0.5516279069767441,2,4.470234561144002,0.9392917369308607,10:48:00,10:49:00,0.18212478920741998,0.04869251577998199,0.01961226330027048,0.12995942290351664,0.1982642019837691,185826071.0,160851047.0576,0.0048692515779981994,0.001961226330027048,0.012995942290351664,0.01982642019837691,20.53202189381699,7.551541221689421,-2.6302381125280854,25.453325002978247,,,0.8679,0.7969,0.857801,0.9866,0.899,0.924,-0.0813659359190556,-0.38069139966273163,-0.1239418212478919,0.41905564924114697,0.04974704890387873,0.15514333895446905
2020-08-19,AVCO,26.249999999999996,154701624.0,2.02,2.02,1880438.0,0.5964130747571428,,2.26,0.6363636363636365,2,3.250102715006147,0.3333333333333337,,09:33:00,0.642857142857143,0.13366336633663367,-0.05445544554455439,0.06930693069306926,0.14851485148514854,25288392.0,47668618.92,0.013366336633663368,-0.00544554455445544,0.0069306930693069264,0.014851485148514854,20.54538823045065,7.546095677134965,-2.6233074194587784,25.468176488126762,,,1.9398,1.8784,1.8687,1.83,1.7122,1.6845,-0.1909523809523811,-0.3371428571428571,-0.3602380952380953,-0.45238095238095233,-0.7328571428571432,-0.7988095238095237
2020-08-19,AESE,28.148148148148145,70455432.60000001,1.73,1.73,3422205.0,0.23343538687165857,,2.17,0.4634146341463416,2,2.754756785989236,3.026315789473685,11:54:00,12:37:00,-0.18421052631578969,-0.040462427745664775,0.10404624277456631,-0.1445086705202311,-0.08092485549132955,140109036.0,247292448.54000002,-0.004046242774566478,0.010404624277456632,-0.014450867052023109,-0.008092485549132956,20.541341987676084,7.556500301412422,-2.6377582865108016,25.460084002577627,,,1.78,1.595,1.595,1.8205,2.58,2.125,0.1315789473684212,-0.35526315789473695,-0.35526315789473695,0.23815789473684223,2.236842105263159,1.0394736842105265
2020-08-19,AMPE,23.994196016356682,173981339.476,0.94,0.94,797645.0,0.25999494772525406,,0.95,0.9478895257946851,2,2.5974569934941143,0.0,,09:30:00,0.9565695437053325,0.18510638297872334,0.014574468085106432,0.006382978723404261,0.20606382978723403,6106527.0,5208867.5309999995,0.018510638297872334,0.0014574468085106432,0.0006382978723404261,0.020606382978723404,20.559852625973956,7.557957748220932,-2.637119988638461,25.48069038555635,,,0.849,0.846,0.8173,0.8129,0.7896,0.0,-0.5002748763056625,-0.5167674546454095,-0.6745464540956567,-0.6987355689939528,-0.8268279274326554,
2020-08-20,EYPT,21.153846153846146,19492176.275,6.3,0.63,140648.4,0.10129745036494504,,7.505,0.47722342733188705,3,2.642007409928474,0.18181818181818205,,09:30:00,0.5,0.08730158730158727,0.2617460317460318,-0.42015873015873023,-0.07111111111111118,7265893.0,43777005.325,0.008730158730158727,0.02617460317460318,-0.04201587301587303,-0.007111111111111118,20.568582784704116,7.584132351395535,-2.679135861654334,25.47357927444524,,,6.198,6.1,5.999,5.972,6.1149,5.776,-0.09272727272727223,-0.18181818181818205,-0.27363636363636384,-0.2981818181818177,-0.16827272727272757,-0.47636363636363654
2020-08-20,OGEN,17.565698478561554,107083221.52000001,1.02,1.02,3655811.0,0.7885628234493435,,1.12,0.6038034865293186,3,1.7674097436287857,0.45931758530183775,,09:50:00,0.6561679790026246,0.09803921568627448,0.1212745098039216,-0.11764705882352941,0.10166666666666668,18574280.0,18017051.599999998,0.009803921568627449,0.012127450980392161,-0.011764705882352941,0.01016666666666667,20.578386706272745,7.596259802375927,-2.690900567536687,25.483745941111906,,,0.9779,1.03,1.015,0.9649,0.915,0.9237,-0.2762467191601052,0.06561679790026254,-0.032808398950131996,-0.3615485564304465,-0.6889763779527559,-0.631889763779528
2020-08-20,XELB,27.42718446601944,20341165.52,1.05,1.05,1546222.0,1.6118920958781726,,1.36,0.42164179104477634,3,3.1935588767230922,0.9734513274336278,,09:33:00,0.04424778761061949,0.009523809523809532,-0.056190476190476235,0.09523809523809532,0.04857142857142861,7596091.0,7937915.095,0.0009523809523809532,-0.005619047619047624,0.009523809523809532,0.004857142857142862,20.579339087225126,7.59064075475688,-2.6813767580128776,25.48860308396905,,,1.14,1.0539,0.9904,0.997,0.857,0.0,0.39823008849557445,0.01725663716814165,-0.2637168141592924,-0.2345132743362833,-0.8539823008849556,
2020-08-20,OPGN,73.17073170731707,103997167.5,3.55,3.55,23401225.0,0.6603562544987236,,3.74,0.8875739644970412,3,7.854828452879593,0.0,,09:30:00,0.5866666666666666,0.24788732394366195,-0.025352112676056426,0.04507042253521131,0.2676056338028168,104663603.0,325503805.33,0.024788732394366197,-0.002535211267605643,0.004507042253521131,0.026760563380281682,20.604127819619492,7.588105543489274,-2.6768697157593566,25.515363647349332,,,3.08,3.08,2.9723,2.625,2.765,2.727,-0.3133333333333332,-0.3133333333333332,-0.3851333333333331,-0.6166666666666666,-0.5233333333333331,-0.5486666666666666
2020-08-20,GEVO,77.53199268738571,367389901.06,0.9711,0.9711,24213771.0,0.23677468130756915,,1.02,0.8966173361522196,3,8.469617630320444,2.850506955906627,09:30:00,12:59:00,-2.001650554114596,-0.8741633199464526,0.2471424158171146,0.36041602306662557,-0.2666048810627124,991105879.0,1383137809.43845,-0.08741633199464527,0.02471424158171146,0.036041602306662555,-0.02666048810627124,20.516711487624846,7.612819785070985,-2.640828113452694,25.488703159243062,,,1.0,0.9172,1.04,1.2999,2.1,1.73,0.06814430558830474,-0.1270926668238622,0.16246168356519708,0.7752888469700546,2.6618721999528425,1.7894364536665885
2020-08-21,EYPT,46.03478260869564,22875340.0876,8.397,0.8397,918246.8,0.10268764444536693,,11.9,0.43040650406504055,4,5.749509374422054,0.4397431054023421,,09:35:00,0.6229693993199849,0.19637965940216745,0.09562939144932713,-0.01810170298916281,0.27390734786233173,76390530.0,578467288.425,0.019637965940216745,0.009562939144932713,-0.0018101702989162813,0.027390734786233176,20.536349453565062,7.6223827242159174,-2.64263828375161,25.516093894029297,,,9.341,8.912,7.655,6.85,6.678,7.3,0.3566301473366071,0.19455987910842482,-0.2803173403853419,-0.5844352096713262,-0.6494144314318097,-0.4144314318095959
2020-08-21,PIXY,32.84883720930234,125476242.63000001,4.57,4.57,2478649.0,0.17791004049623618,,4.92,0.7635135135135137,4,3.2497345516896003,1.4601769911504416,09:35:00,10:20:00,0.17699115044247798,0.04376367614879653,0.04595185995623631,0.037199124726477004,0.12691466083150985,133260186.0,595673031.4200001,0.004376367614879653,0.004595185995623631,0.0037199124726477006,0.012691466083150985,20.540725821179944,7.626977910211541,-2.638918371278962,25.528785360112447,,,5.08,4.8211,5.1952,4.805,4.52,4.955,0.4513274336283183,0.222212389380531,0.5532743362831852,0.20796460176991094,-0.044247787610620086,0.3407079646017696
2020-08-24,XTNT,43.712574850299404,90268022.0,1.32,1.32,1721179.0,1.5499296030530707,,1.71,0.5072646873025901,0,5.019451643170058,0.02490660024906602,,09:30:00,0.697384806973848,0.21212121212121213,-0.04545454545454549,0.015151515151515164,0.1818181818181818,6012000.0,7094160.000000001,0.021212121212121213,-0.00454545454545455,0.0015151515151515165,0.01818181818181818,20.561937942392063,7.622432455666086,-2.6374032197638106,25.546967178294267,,,1.16,1.15,1.115,1.1273,0.9503,1.03,-0.3985056039850563,-0.42341220423412235,-0.5105853051058531,-0.479950186799502,-0.92079701120797,-0.7222914072229141
2020-08-24,NNBR,16.161616161616156,235823843.04000002,6.9,6.9,97630.0,0.18298767536865562,,8.7,0.34782608695652173,0,2.982135856509707,0.41666666666666613,,09:31:00,1.4791666666666667,0.20579710144927535,0.0978260869565217,-0.002898550724637619,0.3007246376811594,2680811.0,16594220.090000002,0.020579710144927536,0.009782608695652171,-0.00028985507246376193,0.030072463768115943,20.582517652536993,7.632215064361739,-2.6376930748362746,25.57703964206238,,,7.05,6.81,6.67,6.13,5.82,5.4999,0.15624999999999944,-0.09375000000000078,-0.2395833333333338,-0.8020833333333338,-1.1250000000000002,-1.4584375000000003
2020-08-24,SONN,66.53992395437263,234977484.29999998,4.38,4.38,9366885.0,0.9126487745622772,,7.5,0.35934291581108824,0,8.566744163737384,0.3200000000000003,,15:02:00,0.2742857142857143,0.1095890410958904,0.05251141552511415,0.11643835616438351,0.27853881278538806,92541297.0,383120969.58,0.010958904109589041,0.005251141552511416,0.011643835616438352,0.027853881278538807,20.593476556646582,7.63746620591425,-2.626049239219836,25.60489352334092,,,3.9597,3.7092,3.87,3.8302,3.6509,4.4875,-0.2401714285714284,-0.3833142857142856,-0.2914285714285713,-0.3141714285714285,-0.41662857142857135,0.06142857142857139
2020-08-24,IBIO,17.647058823529417,481686282.74,2.0,2.0,3344498.0,0.08049254952381378,,2.29,0.5084745762711864,0,1.828537626623362,2.2999999999999994,10:14:00,11:54:00,-0.6999999999999997,-0.10499999999999998,0.0,-0.04499999999999993,-0.1499999999999999,141148132.0,297116817.86,-0.010499999999999999,0.0,-0.004499999999999993,-0.014999999999999993,20.58297655664658,7.63746620591425,-2.630549239219836,25.58989352334092,,,1.92,1.8829,2.015,2.1582,2.495,2.205,-0.2666666666666669,-0.3903333333333332,0.050000000000000405,0.5273333333333329,1.6500000000000001,0.6833333333333335
2020-08-24,KMDA,26.83899999999999,525343428.03000003,12.6839,12.6839,699115.0,0.40675010324167815,,12.95,0.9097966101694914,0,8.361032421071544,0.2407317709303628,09:30:00,09:34:00,0.3554156265136552,0.07520557557218199,0.06149528141975269,-0.01340281774533069,0.12329803924660399,5569900.0,67991490.80499999,0.007520557557218199,0.00614952814197527,-0.0013402817745330692,0.012329803924660399,20.5904971142038,7.643615734056225,-2.631889520994369,25.60222332726558,,,13.04,12.07,11.665,11.635,11.48,11.73,0.13268005514363415,-0.2287343045568014,-0.37963411453481893,-0.39081187823689406,-0.44856365736428305,-0.3554156265136552
2020-08-24,TTOO,15.172413793103456,257250282.20000002,1.67,1.67,3861335.0,0.3530832323103937,,2.2,0.2933333333333334,0,1.8169775629092588,0.0,,09:30:00,0.545454545454545,0.07185628742514963,0.0,0.017964071856287442,0.08982035928143707,17304683.0,27860539.63,0.007185628742514963,0.0,0.0017964071856287442,0.008982035928143707,20.597682742946315,7.643615734056225,-2.6300931138087402,25.611205363193726,,,1.5884,1.54,1.545,1.47,1.53,1.54,-0.37090909090909047,-0.5909090909090905,-0.5681818181818182,-0.909090909090909,-0.636363636363636,-0.5909090909090905
2020-08-24,OBLG,31.98198198198199,72109552.32,2.93,2.93,10215.0,0.032963203190799345,,3.1896,0.7322607260726074,0,2.9430397818818728,0.028169014084507067,,09:30:00,0.8309859154929582,0.20136518771331066,-0.06825938566552907,0.044368600682593816,0.17747440273037543,1295105.0,3412601.675,0.020136518771331068,-0.006825938566552907,0.004436860068259382,0.017747440273037544,20.617819261717646,7.636789795489673,-2.625656253740481,25.628952803466763,,,2.63,2.63,2.47,2.46,0.0,0.0,-0.422535211267606,-0.422535211267606,-0.647887323943662,-0.6619718309859158,,
2020-08-24,BRQS,49.659863945578245,198272317.38,1.32,1.32,1524852.0,0.09915121508342863,,1.54,0.6656534954407296,0,4.841995311299072,2.0776255707762554,09:37:00,10:38:00,0.20547945205479468,0.06818181818181823,-0.21969696969696972,0.11363636363636356,-0.03787878787878791,152056647.0,193872224.92499998,0.006818181818181824,-0.021969696969696972,0.011363636363636357,-0.003787878787878791,20.62463744353583,7.614820098519976,-2.6142926173768446,25.625164924678884,,,1.3499,1.59,1.7174,1.72,1.8323,1.3901,0.06826484018264847,0.6164383561643835,0.9073059360730592,0.9132420091324198,1.1696347031963468,0.1600456621004562
