Date,Stock,GapSize,MarketCap,OpenAdjusted,OpenUnadjusted,PreVolume,PreRVOL,PreHigh,Pre$Volume,Open/PreHigh,Weekday,GapSizeRel,MaxChange,PreBreakTime,Day1/Gap,Day1,Day2,Overnight,2Day,Volume,$volume,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum,AF6M,AF12M,Price935,Price945,Price1000,Price1100,Price1300,Price1500,Change935/Gap,Change945/Gap,Change1000/Gap,Change1100/Gap,Change1300/Gap,Change1500/Gap
2017-01-17,BNTC,43.24324324324324,24515070.0,39.75,2.65,733.6668,,45.0,,0.6956521739130433,1,5.056215887575777,66.03773584905662,09:30:00,-0.4375,-0.1320754716981132,0.07745911949685536,0.16603773584905665,0.1114213836477988,8883741.0,376448524.875,-0.013207547169811321,0.007745911949685536,0.016603773584905664,0.011142138364779881,20.24826290017117,7.261649331581211,0.3904830597727031,27.853457872708383,,,43.2,54.0,52.35,46.35,57.522,48.75,0.28750000000000026,1.1875,1.05,0.5500000000000002,1.4809999999999999,0.75
2017-01-18,DCTH,26.595744680851062,2958699.4358,72679250.0,0.595,0.015099999999999995,,78163785.0,,0.735726898175397,2,2.571869581048442,17.647058823529417,09:31:00,1.5424,0.3240336134453782,0.13394957983193279,0.020504201680672268,0.4784873949579832,19217907.0,1170447215748930.0,0.03240336134453782,0.01339495798319328,0.002050420168067227,0.04784873949579832,24.042542054699243,8.750303411828408,0.6811801956771052,33.4270882433881,,,76954500.0,70810355.0,62406435.0,54112450.0,0.0,50594530.0,0.28,-0.1224,-0.6728,-1.216,,-1.4464
2017-01-19,BIOC,19.20529801324504,27789705.9,540.0,1.8,1381.4797999999998,,570.0,,0.743589743589744,3,2.120446912823586,1.6666666666666607,,0.5172413793103449,0.08333333333333333,0.05555555555555555,0.0,0.1388888888888889,5842902.0,3023701785.0,0.008333333333333333,0.005555555555555556,0.0,0.01388888888888889,19.99468767987026,6.746284330258033,0.3695743253881433,27.06360891669972,,,510.0,480.0,528.0,510.0,511.5,505.5,-0.3448275862068966,-0.6896551724137931,-0.13793103448275862,-0.3448275862068966,-0.3275862068965517,-0.39655172413793105
2017-01-19,GLBS,23.987034035656407,151449303.36,7650.0,7.65,27.964,,7500.0,,1.1127819548872182,3,2.330906869213074,23.79084967320262,09:30:00,0.19594594594594594,0.03790849673202614,0.02483660130718954,-0.330718954248366,-0.2679738562091503,5248042.0,39386555210.0,0.003790849673202614,0.0024836601307189543,-0.0330718954248366,-0.026797385620915035,25.709941496474457,9.912611822459336,-0.317135419976485,35.25848048014075,,,8170.0,8510.0,8838.0,7966.1,0.0,7030.0,0.35135135135135137,0.581081081081081,0.8027027027027027,0.21358108108108131,,-0.4189189189189189
2017-01-19,ANY,53.33333333333334,23007011.419999998,92.0,,8715.35,,132.0,,0.4444444444444445,3,4.314592140705712,21.739130434782616,,0.59375,0.20652173913043478,0.006304347826086938,0.03260869565217391,0.24543478260869564,20682458.0,1706302785.0,0.02065217391304348,0.0006304347826086938,0.0032608695652173916,0.024543478260869566,16.875183926890465,5.155292372119412,0.6268878515171102,22.62729345993432,,,101.5,87.2,83.04,82.06,78.0,80.62,0.296875,-0.1499999999999999,-0.2799999999999998,-0.31062499999999993,-0.4375,-0.35562499999999986
2017-01-20,GLBS,34.375,199600304.7,9890.0,9.89,195.20500000000004,,10800.0,,0.7354651162790696,4,3.340343099947029,20.02022244691608,09:31:00,0.07509881422924901,0.019211324570273004,0.043478260869565216,-0.15166835187057634,-0.08897876643073811,4130472.0,40457973240.0,0.0019211324570273004,0.004347826086956522,-0.015166835187057635,-0.008897876643073812,25.711862628931485,9.916959648546293,-0.3323022551635426,35.24958260349767,,,11470.0,10100.0,9350.0,9060.0,8517.2,8474.7,0.6245059288537549,0.08300395256916997,-0.2134387351778656,-0.32806324110671936,-0.5426086956521736,-0.5594071146245057
2017-01-20,BLPH,21.259842519685044,6369300.73,11.55,0.77,17730.799699999996,,12.3,,0.7297297297297302,4,2.6024276208320116,1.298701298701288,,0.7407407407407406,0.12987012987012986,0.040129870129870265,-0.06493506493506493,0.1050649350649352,1594328.0,17218742.400000002,0.012987012987012986,0.004012987012987026,-0.006493506493506493,0.01050649350649352,20.227593846032953,7.071039648630543,0.37185908899362974,27.623555164840425,,,11.5515,10.83,10.9485,0.0,10.3515,10.3485,0.0007407407407407687,-0.3555555555555558,-0.2970370370370377,,-0.5918518518518523,-0.5933333333333338
2017-01-23,BIOL,19.047619047619047,257509627.2,8.75,1.75,94270.2,,9.5,,0.6511627906976741,0,2.0751363475062976,5.142857142857138,,0.2499999999999997,0.03999999999999996,0.0,0.045714285714285756,0.08571428571428572,3860375.0,33102715.624999996,0.003999999999999996,0.0,0.004571428571428576,0.008571428571428572,20.040653837230195,6.816497694287141,0.4592423975867924,27.269456510287405,,,8.4,8.6,8.45,8.06,8.075,8.25,-0.2499999999999997,-0.10714285714285737,-0.21428571428571475,-0.4928571428571424,-0.48214285714285754,-0.35714285714285704
2017-01-23,GLBS,15.463917525773185,221618070.26999998,11200.0,11.2,235.12900000000002,,12100.0,,0.6249999999999996,0,1.5026848059742952,11.607142857142861,11:01:00,0.2866666666666667,0.038392857142857145,0.03571428571428571,0.07857142857142857,0.15267857142857144,5895418.0,64761166730.0,0.003839285714285715,0.0035714285714285713,0.007857142857142858,0.015267857142857146,25.71570191464577,9.92053107711772,-0.3244451123063998,35.26485046064053,,,10500.0,9882.3,9280.0,11870.0,10600.0,0.0,-0.4666666666666667,-0.8784666666666672,-1.28,0.44666666666666666,-0.4,
2017-01-23,MRNS,20.68965517241379,50369906.35,5.6,1.4,250930.75,,6.6,,0.4897959183673467,0,2.6050015669858007,33.571428571428584,09:33:00,0.1249999999999992,0.02142857142857129,0.07142857142857134,-0.02857142857142844,0.06428571428571418,27070779.0,149972115.66,0.002142857142857129,0.007142857142857135,-0.002857142857142844,0.006428571428571419,2.2269849415269185,0.9723561906496074,-0.4463110449070882,2.7530300872694453,,,6.16,6.56,6.76,6.88,6.07,5.88,0.5833333333333339,1.0,1.2083333333333335,1.3333333333333337,0.48958333333333404,0.29166666666666696
2017-01-24,AVNW,21.545893719806774,137981030.38,6.29,12.58,600.0,,6.5,,0.8415094339622644,1,4.534685078766903,3.338632750397452,,0.1076233183856503,0.019077901430842623,-0.003974562798092266,-0.008744038155802816,0.006359300476947541,33075.0,206057.25,0.0019077901430842625,-0.0003974562798092266,-0.0008744038155802816,0.0006359300476947542,18.70662838250174,6.339513394298802,0.4617537527523683,25.477824838960267,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2017-01-24,CLRB,19.565217391304344,94706959.2,16.5,1.65,71939.99999999999,,16.8,,0.8999999999999995,1,2.490758909797408,18.181818181818187,09:30:00,0.37037037037037046,0.06060606060606061,0.024242424242424156,-0.012121212121212078,0.07272727272727268,17612531.0,281800496.0,0.0060606060606060615,0.0024242424242424156,-0.0012121212121212078,0.007272727272727268,21.737027946759866,8.081331056525597,0.3015247683227568,30.072946352791565,,,18.6,17.8,17.239,15.993,15.845,15.799,0.7777777777777785,0.4814814814814819,0.27370370370370406,-0.1877777777777777,-0.24259259259259242,-0.2596296296296299
2017-01-26,AVGR,39.13043478260869,296248260.5,1280.0,3.2,2858.3124999999995,,1320.0,,0.8999999999999999,3,3.782501731817433,6.25,09:38:00,0.1111111111111111,0.03125,0.0625,0.046875,0.140625,9912632.0,12489916320.0,0.003125,0.00625,0.004687500000000001,0.0140625,19.078731802558778,6.4469665069221485,0.455470012838668,25.95109763172695,,,1240.0,1250.0,1210.0,1210.0,1200.0,1180.0,-0.1111111111111111,-0.08333333333333333,-0.19444444444444445,-0.19444444444444445,-0.2222222222222222,-0.2777777777777778
2017-01-26,FFHL,60.17316017316017,11169162.54,3.7,3.7,10204.0,,3.59,,1.0859375000000002,3,6.916867992549997,40.54054054054055,09:30:00,0.20143884892086347,0.07567567567567574,0.008108108108108055,0.056756756756756746,0.14054054054054055,3733500.0,13291260.0,0.0075675675675675735,0.0008108108108108056,0.005675675675675675,0.014054054054054056,25.07858981786452,9.4651402410376,-0.03949563449036724,34.457297005595166,,,4.38,3.86,3.96,3.53,0.0,0.0,0.4892086330935249,0.11510791366906452,0.18705035971223005,-0.12230215827338155,,
2017-01-30,CALA,32.60869565217392,505750932.0,6.1,6.1,237550.0,,6.4,,0.833333333333333,0,4.806447586399748,18.852459016393453,09:32:00,-0.43333333333333357,-0.10655737704918039,-0.0819672131147541,0.04098360655737705,-0.14754098360655746,10422314.0,66963367.449999996,-0.010655737704918039,-0.00819672131147541,0.004098360655737705,-0.014754098360655747,20.472164488995574,6.819761252250651,0.5615999041938923,27.80658822662343,,,6.155,6.1,6.505,7.05,6.7,7.075,0.03666666666666707,0.0,0.2700000000000002,0.6333333333333334,0.40000000000000036,0.6500000000000004
2017-01-31,AEZS,15.384615384615374,382400572.05,3.0,3.0,69321.0,,3.25,,0.615384615384615,1,1.9423897081250552,15.000000000000014,09:41:00,-0.37499999999999983,-0.04999999999999997,-0.016666666666666757,0.03333333333333336,-0.03333333333333336,3069439.0,9438524.925,-0.0049999999999999975,-0.0016666666666666757,0.003333333333333336,-0.003333333333333336,17.16112545286171,5.580329204599711,0.772178622193669,23.483562589062423,,,3.025,3.3199,3.275,3.225,3.175,3.15,0.06249999999999979,0.7997500000000004,0.6874999999999999,0.5625000000000003,0.43749999999999967,0.37499999999999983
2017-01-31,JAGX,67.9245283018868,38257148.5,934.5,0.89,315.1916,,966.0,,0.9230769230769231,1,6.007611960650305,19.10112359550562,09:43:00,0.16666666666666666,0.06741573033707865,0.09258426966292133,-0.0449438202247191,0.11505617977528088,9251075.0,8353720725.0,0.006741573033707865,0.009258426966292133,-0.0044943820224719105,0.011505617977528089,2.135109226050886,0.6895013534159258,-0.46614679400953796,2.3584637854572774,,,838.635,842.415,858.9,917.595,897.75,1050.0,-0.2536111111111111,-0.2436111111111112,-0.20000000000000007,-0.04472222222222215,-0.09722222222222222,0.3055555555555556
2017-02-01,MFIN,21.777777777777786,63449728.31999999,2.74,2.74,4400.0,,2.7,,1.0888888888888884,2,3.878701221577693,5.474452554744524,09:30:00,0.4285714285714292,0.0766423357664235,0.1003649635036496,-0.010948905109489142,0.16605839416058396,841159.0,2216453.965,0.0076642335766423505,0.01003649635036496,-0.0010948905109489143,0.016605839416058397,2.030737944319378,0.8748981630949568,-0.5562302877194525,2.349405819694889,,,2.81,2.5501,2.4399,0.0,2.49,2.56,0.14285714285714246,-0.38755102040816347,-0.6124489795918365,,-0.5102040816326529,-0.3673469387755104
2017-02-01,APPS,26.837481698389443,69667118.164,0.8663,,0.0,,,,,2,4.044033443079467,0.0,,0.7926895799236228,0.16772480664896686,0.04467274616183778,-0.03197506637423532,0.18042248643656933,222440.0,176539.506,0.016772480664896686,0.004467274616183778,-0.003197506637423532,0.018042248643656934,16.732978841007192,5.322599195886524,0.5886533701068377,22.614160716407895,,,0.0,0.0,0.7,0.0,0.0,0.7,,,-0.9072558647026737,,,-0.9072558647026737
2017-02-01,CBIO,18.965517241379317,18217630.06,10.35,0.69,12332.466,,11.361,,0.6200676437429538,2,2.6350283691489453,1.2173913043478368,,1.0,0.1594202898550725,0.012898550724637655,0.02898550724637671,0.20130434782608686,1759430.0,16758570.749999998,0.015942028985507253,0.0012898550724637656,0.0028985507246376712,0.02013043478260869,20.853378050636245,7.040338198611489,0.26904248871925024,28.115821319150296,,,9.9,8.9985,9.0585,0.0,0.0,8.529,-0.27272727272727226,-0.8190909090909088,-0.782727272727272,,,-1.1036363636363633
2017-02-01,SNES,16.149870801033583,99428320.035,179.8,8.99,10.0,,167.8,,1.923076923076922,2,1.7905241976052377,0.0,09:30:00,0.6760000000000003,0.09399332591768635,0.02113459399332598,-0.03837597330367078,0.07675194660734155,14321.0,2453903.35,0.009399332591768636,0.002113459399332598,-0.0038375973303670778,0.0076751946607341555,8.007597669964834,3.834540529448087,-0.5007737952214273,11.341364404191507,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2017-02-01,VCEL,15.384615384615374,124060431.05,3.0,3.0,227232.0,,3.35,,0.5333333333333329,2,2.803940226783356,0.0,,0.8750000000000004,0.1166666666666667,0.03333333333333336,-0.016666666666666757,0.1333333333333333,1790265.0,5057498.625,0.01166666666666667,0.003333333333333336,-0.0016666666666666757,0.01333333333333333,11.95308047470479,4.721877522244843,-0.29429670960637094,16.350590596750585,,,2.8,2.8,2.75,2.725,2.7,2.6,-0.5000000000000006,-0.5000000000000006,-0.6250000000000001,-0.6874999999999999,-0.7499999999999997,-1.0
2017-02-03,PULM,20.196078431372545,217121379.32,1226.0,6.13,2526.8900000000003,,1250.0,,0.895652173913043,4,2.272307691355684,4.404567699836859,09:30:00,2.203883495145631,0.3703099510603589,-0.11908646003262642,-0.0636215334420881,0.18760195758564438,17104017.0,17086912983.0,0.03703099510603589,-0.011908646003262642,-0.00636215334420881,0.01876019575856444,6.0238092063061615,3.049153361853448,-0.9049557719663048,8.168006796193316,,,1138.0,1029.0,990.0,990.0,935.92,0.0,-0.42718446601941745,-0.9563106796116505,-1.145631067961165,-1.145631067961165,-1.4081553398058255,
2017-02-03,AMRS,19.97333925794267,151345289.589,8.1,,18789.5999,,8.1015,,0.9988888888888889,4,2.4339658029459605,0.92592592592593,09:30:00,0.5450500556173523,0.09074074074074068,0.029444444444444356,-0.058703703703703626,0.0614814814814814,5477037.0,42351188.6025,0.009074074074074068,0.0029444444444444357,-0.005870370370370363,0.0061481481481481404,16.702494448984954,5.314715485443932,0.58903462559006,22.576173869426288,,,7.7265,7.4985,7.845,7.6365,7.6245,7.3755,-0.2769744160177976,-0.4460511679644048,-0.1890989988876529,-0.3437152391546162,-0.3526140155728584,-0.5372636262513906
2017-02-03,RDIB,19.976498237367824,443603297.7,20.42,20.42,0.0,,,,,4,3.904421992716028,0.0,,0.02352941176470641,0.003917727717923695,0.06317335945151807,0.11263467189030366,0.17972575905974542,661.0,13471.180000000002,0.00039177277179236946,0.006317335945151808,0.011263467189030367,0.017972575905974543,6.300744246699381,3.1794435832136148,-0.8814793257191407,8.598708504193864,,,0.0,20.35,0.0,0.0,0.0,0.0,,-0.020588235294117716,,,,
2017-02-06,OPTT,16.030534351145032,157003616.13,60.8,3.04,924.7,,67.8,,0.5454545454545452,0,1.7688035450823067,14.144736842105289,09:30:00,0.547619047619047,0.07565789473684202,0.03947368421052641,0.0,0.11513157894736843,3730262.0,218220327.0,0.007565789473684203,0.003947368421052641,0.0,0.011513157894736843,4.9322051443381065,1.9819042906310858,-1.5157652668785846,5.398344168090616,,,58.8,61.4,63.4,62.76,60.4,0.0,-0.23809523809523814,0.0714285714285716,0.30952380952380976,0.23333333333333348,-0.04761904761904746,
