Date,Stock,GapSize,market_cap,OpenPrice,OpenUnadjusted,PreVolume,PreHigh,PreBreakTime,RVOL10D,GapSizeRel,$volume,MaxChange,Day1,Day2,Overnight,2Day,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum
2020-04-09,APA,20.184696569920835,2978848923.7999997,9.11,9.11,2217718.0,9.2,09:48:00,2.3183441064915824,4.582287662580556,809503006.8449999,10.482985729967066,0.0998902305159166,0.04500548847420399,-0.06476399560922062,0.08013172338089997,0.00948902305159166,0.0040005488474204,-0.0069763995609220635,0.007513172338089996,11.726240524047284,5.675052905580001,-3.26254891168346,17.39674451794389
2020-04-09,AKTS,15.275310834813505,370040085.09000003,6.49,6.49,35924.0,6.44,09:30:00,3.8146096460901173,2.4669599741724477,19627452.000000004,15.10015408320493,-0.0955315870570108,0.006163328197226508,-0.09090909090909088,-0.1802773497688752,-0.01005315870570108,0.00011633281972265077,-0.00959090909090909,-0.01852773497688752,11.716187365341584,5.675169238399723,-3.272139820774369,17.378216782967
2020-04-09,USWS,262.48561565017263,27228154.5368,3.465,0.99,728129.4282,7.35,,9.189639013366499,24.605782206275638,87836828.45910001,31.131313131313142,0.4746320346320346,0.0,-0.13119769119769117,0.3434343434343434,0.046963203463203464,-0.0005,-0.013619769119769119,0.03384343434343434,11.763150568804788,5.674669238399724,-3.285759589894138,17.412060217310437
2020-04-09,NYMT,33.00000000000001,849601704.0000001,2.66,2.66,3287076.0,2.78,09:42:00,2.4564539060914137,12.80499838194458,142430360.45000002,4.8872180451127845,0.15789473684210523,0.07142857142857141,-0.056390977443608985,0.17293233082706766,0.015289473684210523,0.006642857142857141,-0.006139097744360899,0.016793233082706766,11.778440042488999,5.681312095542581,-3.291898687638499,17.428853450393145
2020-04-09,BIG,22.06721623335448,599505500.1,19.25,19.25,241826.0,19.55,09:30:00,3.1694420590398695,5.522689510148068,147644642.16,7.6883116883117,-0.01974025974025969,0.03740259740259753,-0.003116883116883235,0.014545454545454604,-0.002474025974025969,0.0032402597402597533,-0.0008116883116883235,0.0009545454545454604,11.775966016514973,5.6845523552828405,-3.292710375950187,17.42980799584769
2020-04-09,BUSE,17.837837837837856,1068844492.8,19.62,19.62,319.0,19.6,09:30:00,1.3699016292748163,6.7912029765821345,6008540.19,7.8491335372069315,0.021406727828746263,0.04943934760448534,0.005096839959225171,0.07594291539245678,0.0016406727828746264,0.004443934760448534,9.683995922517112e-06,0.007094291539245678,11.777606689297848,5.688996290043289,-3.2927006919542645,17.436902287386935
2020-04-09,MTDR,19.435736677116,376647269.58,3.81,3.81,126508.0,3.85,09:35:00,1.553114096828295,3.631660220551737,46936162.26,10.236220472440948,0.15748031496062995,0.03937007874015746,-0.08398950131233592,0.11286089238845148,0.015248031496062995,0.0034370078740157462,-0.008898950131233593,0.010786089238845149,11.79285472079391,5.692433297917305,-3.301599642085498,17.44768837662578
2020-04-09,MFA,27.683615819209017,873035058.06,2.26,2.26,8878247.0,2.32,09:40:00,2.183089750164151,10.079388580874948,339094332.84000003,7.5221238938053325,0.12389380530973444,0.08849557522123892,-0.03539823008849561,0.17699115044247776,0.011889380530973444,0.008349557522123892,-0.0040398230088495605,0.017199115044247777,11.804744101324884,5.700782855439429,-3.3056394650943477,17.46488749167003
2020-04-09,IBIO,17.472627737226286,203746758.8712,1.03,1.03,4248967.0,1.17,,2.1746755981481005,1.8104635776984053,18393477.1648,1.9417475728155331,0.09242718446601948,-0.0008737864077670018,0.034660194174757235,0.1262135922330097,0.008742718446601948,-0.0005873786407767003,0.0029660194174757236,0.012121359223300971,11.813486819771486,5.700195476798652,-3.302673445676872,17.47700885089333
2020-04-09,NRZ,16.43835616438356,2682834540.0,5.95,5.95,1069804.0,6.24,09:30:00,1.2890725408576944,6.508605965237501,199993435.2,14.789915966386546,0.03361344537815129,0.10588235294117646,-0.036974789915966345,0.1025210084033614,0.002861344537815129,0.010088235294117646,-0.004197478991596635,0.00975210084033614,11.8163481643093,5.71028371209277,-3.3068709246684684,17.486760951733668
2020-04-09,CLSK,215.28691108909106,76678385.60000001,3.5,3.5,838592.0,3.61,09:30:00,9.822076088785378,19.10639300823192,53030719.4,18.571428571428573,0.4714285714285714,0.05428571428571427,-0.025714285714285672,0.5,0.046642857142857146,0.004928571428571428,-0.0030714285714285674,0.0495,11.862991021452157,5.715212283521342,-3.309942353239897,17.536260951733667
