,Date,Stock,market_cap,GapSize,GapSizeRel,OpenPrice,MaxChange,PreVolume,PreHigh,RVOL10D,$volume,Day1,Day2,Overnight,2Day,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum
0,2018-01-03,TRVN,330681608.12999994,19.444444444444443,5.847156840680489,2.15,0.9302325581395321,492012.0,2.3,,1045774.660000001,0.0651162790697675,-0.009302325581395255,0.009302325581395255,0.0651162790697675,0.00601162790697675,-0.0014302325581395257,0.0004302325581395255,0.00601162790697675,0.00601162790697675,-0.0014302325581395257,0.0004302325581395255,0.00601162790697675
1,2018-01-04,HTGM,457471031.55,17.90393013100435,4.849070452162892,40.5,51.48148148148148,22508.0001,46.65,,16361161.249335004,-0.49259259259259264,-0.029629629629629523,0.23703703703703707,-0.2851851851851851,-0.04975925925925927,-0.0034629629629629524,0.02320370370370371,-0.029018518518518513,-0.04374763135228252,-0.004893195521102478,0.023633936261843236,-0.023006890611541764
2,2018-01-04,OMF,,20.082582582582575,12.277431238371836,31.99,8.502657080337617,26433.0,32.5,,18880740.12,-0.0753360425132854,-0.016567677399187283,0.01250390747108467,-0.07939981244138802,-0.008033604251328541,-0.0021567677399187287,0.000750390747108467,-0.008439981244138804,-0.05178123560361106,-0.0070499632610212075,0.0243843270089517,-0.03144687185568057
3,2018-01-04,CCXI,604371517.0600001,21.16316639741518,7.983852006752542,7.5,26.66666666666666,3412.0,7.65,,1637139.4800000011,-0.15066666666666678,0.013333333333333523,0.010666666666666677,-0.12666666666666657,-0.01556666666666668,0.0008333333333333523,0.0005666666666666677,-0.013166666666666658,-0.06734790227027773,-0.006216629927687855,0.024950993675618368,-0.04461353852234723
4,2018-01-04,COGT,594489903.5342466,19.999999999999996,5.723075917634484,22.8,4.385964912280693,150884.5,34.0,,2388200.25,0.13157894736842105,0.043859649122807015,0.0,0.17543859649122806,0.012657894736842104,0.003885964912280702,-0.0005,0.017043859649122806,-0.05469000753343563,-0.002330665015407153,0.024450993675618368,-0.027569678873224424
5,2018-01-04,FTFT,363648492.93,20.999999999999996,4.38907454127928,6.05,9.090909090909083,314383.0,7.45,,3287617.4599999976,0.1421487603305784,0.1619834710743801,-0.07438016528925609,0.22975206611570242,0.013714876033057842,0.01569834710743801,-0.007938016528925609,0.022475206611570243,-0.040975131500377786,0.013367682092030857,0.01651297714669276,-0.00509447226165418
6,2018-01-04,CNET,330007203.18,142.73504273504273,35.64612742426129,2.84,319.0140845070423,1460544.0,3.64,,536765489.0,-2.2887323943661975,0.9049295774647885,0.3767605633802818,-1.007042253521127,-0.22937323943661975,0.08999295774647886,0.03717605633802818,-0.1012042253521127,-0.27034837093699754,0.10336063983850972,0.05368903348472094,-0.10629869761376687
7,2018-01-04,ZUMZ,525991050.0,17.560975609756113,8.079454341150875,24.1,1.4315352697095385,10123.0,24.15,,1938031.7500000035,0.04771784232365154,0.022821576763485504,-0.006224066390041582,0.06431535269709546,0.004271784232365155,0.0017821576763485504,-0.0011224066390041582,0.005931535269709546,-0.2660765867046324,0.10514279751485828,0.05256662684571678,-0.10036716234405732
8,2018-01-05,SKY,1079188961.0,18.47233047544816,7.737236744490728,15.2,31.842105263157894,23707.0,17.0,,3796697.8000000007,-0.25000000000000006,-0.21578947368421061,0.018421052631579022,-0.44736842105263164,-0.02550000000000001,-0.022078947368421063,0.0013421052631579023,-0.045236842105263166,-0.29157658670463243,0.08306385014643722,0.05390873210887468,-0.14560400444932048
9,2018-01-08,SPCB,105066147.52,23.498694516971284,7.195271072761408,4.73,4.6511627906976605,512792.0,7.15,,2035559.6000000013,0.17970401691331933,0.019027484143763276,0.006342494714587696,0.20507399577167032,0.017470401691331933,0.0014027484143763276,0.0001342494714587696,0.02000739957716703,-0.27410618501330053,0.08446659856081355,0.05404298158033345,-0.12559660487215346
10,2018-01-08,VUZI,547232413.6,20.915032679738555,5.177061787369054,9.25,3.2432432432432545,462030.0,9.5,,2676991.2000000016,0.0702702702702703,0.010810810810810773,-0.02702702702702703,0.05405405405405406,0.00652702702702703,0.0005810810810810773,-0.003202702702702703,0.004905405405405406,-0.2675791579862735,0.08504767964189464,0.05084027887763075,-0.12069119946674806
11,2018-01-08,MYSZ,68589958.58,50.60240963855422,13.17242897485535,37.5,43.20000000000002,163447.6004,39.6,,24861074.400179993,-0.14399999999999996,0.23199999999999998,0.22399999999999995,0.312,-0.014899999999999997,0.022699999999999998,0.021899999999999996,0.0307,-0.28247915798627354,0.10774767964189463,0.07274027887763074,-0.08999119946674805
12,2018-01-09,USAU,15186987.22,15.42553191489362,5.1823455805122025,21.7,0.0,1811.9,21.1,,16297.05000000004,0.013824884792626762,-0.013824884792626762,-0.07373271889400929,-0.07373271889400929,0.0008824884792626762,-0.0018824884792626763,-0.007873271889400929,-0.007873271889400929,-0.28159666950701084,0.10586519116263196,0.06486700698822981,-0.09786447135614898
13,2018-01-10,BMRA,66304113.0,25.0,7.755228668720713,5.5,69.45454545454545,62493.0,6.02,,694151.4000000006,0.0363636363636364,-0.014545454545454558,0.045454545454545456,0.06727272727272729,0.0031363636363636403,-0.0019545454545454558,0.004045454545454546,0.00622727272727273,-0.2784603058706472,0.1039106457080865,0.06891246153368435,-0.09163719862887625
14,2018-01-10,VNCE,76536793.60000001,19.047619047619047,6.18341167291145,7.0,0.7142857142857117,8149.0,7.05,,130184.99999999993,0.08571428571428566,0.0057142857142857195,-0.021428571428571352,0.07000000000000003,0.008071428571428566,7.142857142857194e-05,-0.0026428571428571356,0.006500000000000003,-0.2703888772992186,0.10398207427951507,0.06626960439082721,-0.08513719862887624
15,2018-01-10,COGT,654539388.7397261,17.647058823529417,5.049772868501018,24.0,15.833333333333343,135638.0,34.2,,5387612.449999998,0.09166666666666663,0.016666666666666757,0.08333333333333333,0.19166666666666674,0.008666666666666663,0.0011666666666666757,0.007833333333333333,0.018666666666666675,-0.26172221063255197,0.10514874094618175,0.07410293772416054,-0.06647053196220956
16,2018-01-10,KODK,841578540.0,83.82352941176472,23.990775213576534,12.5,6.2000000000000055,10385141.0,12.9,,193593148.20000008,0.14400000000000004,0.10399999999999991,0.08,0.32799999999999996,0.013900000000000004,0.009899999999999992,0.0075,0.032299999999999995,-0.24782221063255197,0.11504874094618174,0.08160293772416055,-0.034170531962209566
17,2018-01-10,VOXX,155191289.5,25.225225225225234,9.368081762208755,6.95,0.7194244604316502,36836.0,7.25,,406397.7000000002,0.06474820143884895,0.01438848920863317,0.007194244604316521,0.08633093525179864,0.005974820143884896,0.000938848920863317,0.0002194244604316521,0.008133093525179864,-0.24184739048866707,0.11598758986704506,0.0818223621845922,-0.0260374384370297
18,2018-01-10,TNDM,217917215.88000003,26.923076923076916,10.278233392050982,3.63,9.641873278236911,342126.0,3.75,,1047975.7999999986,0.055096418732782294,0.02754820936639121,-0.005509641873278242,0.07713498622589526,0.00500964187327823,0.002254820936639121,-0.0010509641873278242,0.007213498622589526,-0.23683774861538884,0.11824241080368418,0.08077139799726438,-0.018823939814440173
19,2018-01-11,NBEV,465396404.82,31.89823874755382,8.672801378046966,3.37,7.71513353115727,688778.0,3.42,,1922864.6000000017,0.05934718100890213,0.09198813056379823,-0.005934718100890213,0.14540059347181014,0.0054347181008902136,0.008698813056379822,-0.0010934718100890212,0.014040059347181014,-0.23140303051449862,0.126941223860064,0.07967792618717535,-0.004783880467259159
20,2018-01-11,RELL,106034548.05,18.326118326118323,11.197119146986457,8.2,0.0,9938.0,8.45,,40638.749999999854,0.030487804878048676,-0.025609756097560974,0.0,0.004878048780487702,0.0025487804878048677,-0.0030609756097560977,-0.0005,-1.2195121951229845e-05,-0.22885425002669374,0.12388024825030791,0.07917792618717535,-0.004796075589210389
21,2018-01-12,MYSZ,51322556.42,28.18791946308723,7.337661777939552,28.65,29.8429319371728,49107.73360000001,29.7,,7869790.629885007,-0.12041884816753937,-0.2356020942408377,-0.036649214659685764,-0.39267015706806285,-0.012541884816753938,-0.02406020942408377,-0.0041649214659685765,-0.03976701570680629,-0.24139613484344769,0.09982003882622414,0.07501300472120678,-0.04456309129601668
22,2018-01-12,PFMT,159723416.16,80.41237113402062,20.486976925785505,3.5,0.5714285714285783,660471.0,3.85,,10929269.4,0.33999999999999997,-0.031428571428571396,0.0,0.3085714285714286,0.033499999999999995,-0.0036428571428571395,-0.0005,0.03035714285714286,-0.20789613484344768,0.096177181683367,0.07451300472120678,-0.014205948438873822
23,2018-01-12,MARA,427969714.59,30.20833333333335,5.8486808407052004,20.0,1.200000000000001,536994.25,21.6,,9011640.34,0.166,0.07400000000000002,0.041999999999999996,0.28200000000000003,0.0161,0.0069000000000000025,0.0037,0.027700000000000002,-0.19179613484344768,0.103077181683367,0.07821300472120678,0.01349405156112618
24,2018-01-16,IZEA,338520000.0,29.692832764505116,6.413617238629482,7.6,0.0,980372.0,8.4,4.723947905593562,8525670.12,0.28157894736842104,0.06710526315789471,0.009210526315789511,0.35789473684210527,0.027657894736842104,0.006210526315789472,0.00042105263157895113,0.03528947368421053,-0.16413824010660558,0.10928770799915648,0.07863405735278572,0.04878352524533671
25,2018-01-16,RHE,550127.55,22.235157159487784,3.910364776691983,5.04,0.0,41.6667,4.2,0.7699085199346043,48781.480043999996,0.26190476190476186,0.031904761904761915,0.02761904761904766,0.32142857142857145,0.025690476190476187,0.0026904761904761915,0.002261904761904766,0.031642857142857146,-0.1384477639161294,0.11197818418963267,0.0808959621146905,0.08042638238819386
