Date,Stock,GapSize,market_cap,OpenAdjusted,OpenUnadjusted,PreVolume,PreHigh,PreBreakTime,Day1/Gap,RVOL10D,GapSizeRel,$volume,MaxChange,Day1,Day2,Overnight,2Day,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum
2018-06-14,ETSY,23.855713852682612,5280418029.25,40.86,40.86,952030.0,41.0,09:30:00,-0.1003811944091486,5.948303336419982,5.353838098418201,1101776616.245,9.593734703866863,-0.019334312285854114,-0.020802741067058282,-0.0009789525208027201,-0.04111600587371512,-0.0019334312285854114,-0.002080274106705828,-9.789525208027202e-05,-0.004111600587371512,2.907460447452126,1.908682448140317,-0.3296212728913769,4.486521622701065
2018-06-15,GOOS,28.724100327153756,6520990901.04,59.02,59.02,566929.0,59.56,14:30:00,-0.1518602885345482,6.558794281480486,6.976922008070614,828266096.7,4.52389020670958,-0.03388681802778719,-0.07844798373432739,0.015587936292782135,-0.09674686546933244,-0.003388681802778719,-0.00784479837343274,0.0015587936292782137,-0.009674686546933244,2.904071765649347,1.9008376497668844,-0.3280624792620987,4.476846936154131
2018-06-15,CLPS,58.19672131147542,181567298.0,9.65,9.65,1375547.0,10.5,09:32:00,0.21126760563380279,8.824839326378724,6.241219172219601,132641552.4,24.870466321243523,0.07772020725388601,-0.21865284974093277,0.02176165803108817,-0.11917098445595858,0.007772020725388601,-0.021865284974093277,0.002176165803108817,-0.01191709844559586,2.9118437863747357,1.8789723647927912,-0.3258863134589899,4.464929837708535
2018-06-18,PTCT,31.930758988015985,3385015452.0,49.54,49.54,400640.0,53.5,,0.1384487072560464,6.5854152486530655,6.552380608223713,588111193.46,6.883326604763829,0.03350827614049246,0.2916834880904319,0.0038352846184902065,0.3290270488494146,0.003350827614049246,0.02916834880904319,0.0003835284618490207,0.03290270488494146,2.9151946139887848,1.9081407136018345,-0.32550278499714086,4.497832542593477
2018-06-18,OBSV,23.71134020618557,1393350008.0700002,18.0,18.0,36390.0,20.05,10:04:00,0.03768115942028957,5.14339894027006,3.43887056956086,17162288.46,13.055555555555554,0.007222222222222167,0.12277777777777782,0.014999999999999977,0.14499999999999996,0.0007222222222222168,0.012277777777777783,0.0014999999999999979,0.014499999999999997,2.915916836211007,1.9204184913796123,-0.32400278499714086,4.512332542593477
2018-06-18,RCII,22.02826267664173,970938693.84,14.68,14.68,3104437.0,14.82,,0.0,3.580117222425146,5.831575707197246,433312261.12,0.6811989100817373,0.0,-0.01294277929155322,-0.0006811989100817293,-0.01362397820163495,0.0,-0.001294277929155322,-6.811989100817294e-05,-0.001362397820163495,2.915916836211007,1.919124213450457,-0.32407090488814905,4.510970144773313
2018-06-18,GEVO,47.86324786324789,2563654804.1,5.19,5.19,308556.0,5.28,10:38:00,-4.470238095238093,8.890809182993888,5.228595240438296,271426945.825,304.62427745664735,-1.4470134874759149,-0.2273603082851637,-1.0828516377649327,-2.757225433526011,-0.1447013487475915,-0.02273603082851637,-0.10828516377649328,-0.2757225433526011,2.771215487463415,1.8963881826219406,-0.4323560686646423,4.235247601420712
2018-06-18,NNVC,15.384615384615397,4955750.0,9.0,0.45,0.0,,,0.3333333333333336,0.9296137931846737,1.688042395202979,1528084.8,2.2222222222222143,0.04444444444444448,0.04444444444444448,-0.03333333333333341,0.05555555555555555,0.004444444444444448,0.004444444444444448,-0.003333333333333341,0.005555555555555556,2.7756599319078594,1.9008326270663851,-0.4356894019979757,4.240803156976267
2018-06-19,NEPT,17.14285714285715,540433590.23,2.87,2.87,75813.0,3.25,09:47:00,-0.857142857142857,7.9506891504740915,2.4214185128923416,33340144.749999996,23.344947735191624,-0.12543554006968635,-0.33101045296167253,-0.09407665505226481,-0.5505226480836237,-0.012543554006968636,-0.03310104529616725,-0.009407665505226481,-0.055052264808362374,2.7631163779008907,1.8677315817702178,-0.44509706750320216,4.1857508921679045
2018-06-19,ASTC,246.66666666666669,314912010.12,6.76,6.76,3853653.0,6.94,09:30:00,0.08316008316008305,9.925215242025406,28.42616917522136,281208969.76000005,20.562130177514803,0.059171597633136015,0.09319526627218934,0.11094674556213018,0.2633136094674555,0.0059171597633136015,0.009319526627218935,0.011094674556213019,0.026331360946745555,2.769033537664204,1.8770511083974368,-0.43400239294698917,4.21208225311465
2018-06-19,GEVO,44.25196850393702,3936320368.5,18.32,18.32,1177950.0,19.75,09:35:00,-0.2099644128113878,3.347181490972234,4.834098023618949,323532551.52,35.04366812227073,-0.06441048034934496,0.3395196506550219,0.04093886462882096,0.31604803493449785,-0.006441048034934497,0.03395196506550219,0.004093886462882096,0.03160480349344979,2.7625924896292697,1.911003073462939,-0.42990850648410706,4.2436870566081
2018-06-19,NURO,41.82111200644643,9879587.56,17.6,1.76,160898.90000000002,19.9,,0.5394990366088632,9.564827530518325,4.40613421762574,108227388.60000002,0.5681818181818121,0.15909090909090912,0.056818181818181816,0.017045454545454586,0.23295454545454553,0.01590909090909091,0.005681818181818182,0.0017045454545454586,0.023295454545454553,2.778501580538361,1.9166848916447572,-0.4282039610295616,4.266982511153555
2018-06-19,SPRO,20.71992976294994,436368829.5,13.75,13.75,2450.0,14.5,09:36:00,0.10593220338983053,4.464500922991779,3.1719191848314217,5011997.125,9.745454545454546,0.01818181818181818,-0.06472727272727277,-0.007999999999999959,-0.05454545454545454,0.0018181818181818182,-0.0064727272727272776,-0.0007999999999999959,-0.005454545454545455,2.7803197623565428,1.91021216437203,-0.4290039610295616,4.261527965699009
2018-06-19,SRPT,52.03344735841886,12532980807.74,160.0,160.0,10676.0,107.37,10:35:00,0.293462381300219,5.097437354678586,11.425168616955334,2332382374.5750003,10.312499999999991,0.10043749999999996,-0.05387500000000003,-0.007124999999999914,0.039437500000000014,0.010043749999999997,-0.005387500000000003,-0.0007124999999999915,0.003943750000000002,2.7903635123565427,1.90482466437203,-0.4297164610295616,4.265471715699009
2018-06-20,CLBS,72.16338880484115,516497947.20000005,11.38,11.38,1641470.0,11.73,,0.5744234800838575,7.38220268362275,10.4747494470377,121228807.70000002,2.3725834797891032,0.24077328646748683,0.10105448154657296,0.02987697715289981,0.3717047451669596,0.024077328646748684,0.010105448154657297,0.002987697715289981,0.037170474516695966,2.8144408410032913,1.914930112526687,-0.4267287633142716,4.302642190215705
2018-06-20,MBRX,19.402985074626855,,14.4,2.4,96433.00020000001,16.56,,0.5897435897435901,5.375228047164648,2.7354488037125817,43532896.86,1.2499999999999956,0.09583333333333338,0.01249999999999998,0.11249999999999995,0.2208333333333333,0.00958333333333334,0.001249999999999998,0.011249999999999996,0.02208333333333333,2.824024174336625,1.916180112526687,-0.41547876331427164,4.324725523549039
2018-06-20,LTBR,43.80952380952383,8238825.36,18.12,1.61,213747.24939999997,24.48,,0.934782608695652,0.24736439381057643,5.064566472702795,632990.8200000001,0.6622516556291203,0.2847682119205298,0.013245033112582792,0.006622516556291445,0.30463576158940403,0.028476821192052984,0.0013245033112582792,0.0006622516556291446,0.030463576158940405,2.8525009955286778,1.9175046158379454,-0.4148165116586425,4.355189099707979
2018-06-20,CLPS,37.45353159851301,342733776.0,14.79,14.79,294928.0,15.83,15:55:00,-0.4987593052109186,1.367518697466228,4.0166472305009275,50128512.525,17.30899256254228,-0.13590263691683582,0.1494252873563219,0.10006761325219747,0.11359026369168355,-0.013590263691683584,0.01494252873563219,0.010006761325219748,0.011359026369168357,2.8389107318369944,1.9324471445735776,-0.4048097503334227,4.366548126077148
2018-06-20,NVCN,16.129032258064523,2520998.0467,36.0,0.036,9440.993,38.9,,-0.25999999999999945,3.751982694526097,1.8209637132946104,3360753360.15,5.555555555555558,-0.03611111111111103,0.05555555555555555,-0.07500000000000008,-0.05555555555555555,-0.003611111111111103,0.005555555555555556,-0.007500000000000008,-0.005555555555555556,2.835299620725883,1.9380027001291331,-0.4123097503334227,4.360992570521592
2018-06-20,ATOS,19.999999999999996,333021409.3,3.0,3.0,235987.0,3.11,,0.7400000000000002,6.4032818787798735,2.0589416350478076,7437745.145,0.0,0.12333333333333336,0.0300000000000001,0.009999999999999934,0.1633333333333334,0.012333333333333337,0.00300000000000001,0.0009999999999999935,0.016333333333333342,2.8476329540592165,1.9410027001291332,-0.4113097503334227,4.377325903854926
2018-06-21,CASI,31.228070175438603,798243650.77,7.48,7.48,1161925.0,8.65,,0.9943820224719102,5.2241793066546025,4.56869923054439,34087563.31,0.2673796791443861,0.2366310160427808,-0.08288770053475937,0.006684491978609601,0.16042780748663102,0.02366310160427808,-0.008288770053475938,0.0006684491978609601,0.016042780748663103,2.8712960556634943,1.9327139300756573,-0.41064130113556174,4.393368684603589
2018-06-21,HRTX,27.03583061889252,4072319269.9500003,39.0,39.0,824814.0,42.05,,-0.11445783132530153,4.602888407882154,5.401981107809426,447185708.325,7.820512820512815,-0.024358974358974432,-0.01025641025641022,-0.02564102564102564,-0.06025641025641029,-0.0024358974358974434,-0.001025641025641022,-0.002564102564102564,-0.006025641025641029,2.868860158227597,1.9316882890500162,-0.4132054036996643,4.387343043577948
2018-06-22,TNDM,16.198916789758755,1470782375.3999999,23.6,23.6,595920.0,26.5,,0.1367781155015205,4.191314700892045,2.576059002908413,417922910.625,8.05084745762712,0.01906779661016961,-0.016101694915254195,-0.00042372881355938827,0.0025423728813560283,0.0019067796610169612,-0.0016101694915254196,-4.237288135593883e-05,0.0002542372881356028,2.870766937888614,1.9300781195584908,-0.41324777658102024,4.387597280866084
2018-06-22,WSC,19.34156378600822,3391936939.2,14.5,14.5,195727.0,15.5,,-0.2978723404255317,6.6243232269969985,5.554337998375332,102681216.0,5.517241379310356,-0.04827586206896547,0.024137931034482734,-0.01034482758620692,-0.034482758620689655,-0.004827586206896547,0.0024137931034482734,-0.001034482758620692,-0.0034482758620689655,2.8659393516817175,1.932491912661939,-0.4142822593396409,4.384149005004015
2018-06-22,GEVO,15.81569115815693,1701701574.69,9.3,9.3,247421.0,9.68,09:31:00,0.6850393700787402,0.873115617846797,1.7277107426986453,52078027.59,17.741935483870954,0.0935483870967743,-0.2053763440860215,0.03870967741935478,-0.07311827956989243,0.00935483870967743,-0.02053763440860215,0.003870967741935478,-0.007311827956989244,2.875294190391395,1.911954278253337,-0.41041129159770545,4.376837177047026
2018-06-22,SLNO,48.55119402340544,247400109.70000002,3.44,3.44,846348.0,3.46,09:30:00,0.3024103886862936,9.569532011147226,5.761646631664042,32028904.44,4.651162790697683,0.09883720930232553,0.046511627906976785,0.04941860465116277,0.1947674418604651,0.009883720930232555,0.004651162790697679,0.004941860465116277,0.019476744186046512,2.8851779113216276,1.9166054410440347,-0.40546943113258915,4.396313921233072
2018-06-25,GTN,15.234375,1422974386.35,14.75,14.75,90582.0,16.1,,-0.05128205128205112,3.757064024557619,4.026520757604529,92270836.8,1.016949152542379,-0.006779661016949128,-0.07118644067796615,-0.04067796610169489,-0.11864406779661017,-0.0006779661016949128,-0.007118644067796615,-0.004067796610169489,-0.011864406779661017,2.8844999452199325,1.9094867969762381,-0.40953722774275864,4.3844495144534115
2018-06-25,ACHV,15.404699738903416,35923459.6,88.4,4.42,25965.05,102.4,,1.050847457627118,4.90392976046081,1.7591654717040854,323035478.40000004,6.334841628959276,0.14027149321266974,0.0950226244343892,-0.38914027149321273,-0.15384615384615377,0.014027149321266974,0.009502262443438922,-0.038914027149321274,-0.015384615384615379,2.8985270945411994,1.918989059419677,-0.44845125489207993,4.369064899068796
2018-06-26,CIDM,15.131578947368428,278044815.27000004,1.75,1.75,420.0,1.7,09:30:00,0.6956521739130432,1.973183602025139,1.6344818588581027,230991.06,3.4285714285714253,0.09142857142857139,0.0,0.022857142857142878,0.11428571428571425,0.009142857142857138,0.0,0.002285714285714288,0.011428571428571427,2.9076699516840567,1.918989059419677,-0.44616554060636565,4.380493470497368
2018-06-26,LIFE,15.454545454545453,,17.78,1.27,19654.643200000002,18.48,,1.529411764705882,2.201912999802454,2.0264019475916917,54560393.160000004,0.7874015748031482,0.20472440944881892,0.028661417322834684,0.0,0.2333858267716536,0.020472440944881893,0.0028661417322834687,0.0,0.023338582677165362,2.9281423926289385,1.9218552011519605,-0.44616554060636565,4.403832053174533
2018-06-26,ACHV,45.26315789473685,48213064.199999996,110.4,5.52,126882.0,118.0,10:49:00,0.24418604651162804,7.636367972714258,5.168902079124808,2733885572.4,10.507246376811597,0.07608695652173918,0.16485507246376813,0.018115942028985508,0.2590579710144928,0.007608695652173918,0.016485507246376815,0.001811594202898551,0.02590579710144928,2.9357510882811124,1.9383407083983373,-0.4443539464034671,4.429737850275982
2018-06-26,LEE,33.33333333333333,,32.0,3.2,47294.9,38.0,,0.375,7.587919734083519,5.799638540226152,149708396.0,3.125,0.09375,0.046875,0.0,0.140625,0.009375000000000001,0.004687500000000001,0.0,0.0140625,2.9451260882811123,1.9430282083983372,-0.4443539464034671,4.443800350275982
2018-06-26,PBYI,26.22309197651662,2598282739.75,64.5,64.5,274799.0,67.3,,0.07089552238805992,4.114346980758735,4.203512403774411,434357444.62500006,1.4728682170542573,0.01472868217054268,0.08682170542635662,0.017829457364341064,0.11937984496124035,0.0014728682170542682,0.008682170542635662,0.0017829457364341066,0.011937984496124036,2.9465989564981667,1.9517103789409729,-0.442571000667033,4.455738334772106
